campaign_id,category,platform,industry,budget,duration_days,start_date,end_date,min_followers,min_engagement,deliverables,content_rights,target_age_group,target_gender,brand_total_campaigns,brand_avg_rating,brand_completion_rate,applications_count
169,Travel,TikTok,Finance,939,7,2026-01-28,2026-02-04,10000,0.021,"[""Post"", ""Reel"", ""Story"", ""Video""]",False,25-34,Female,14,4.59,0.995,13
170,Gaming,LinkedIn,Home & Garden,846,9,2026-01-08,2026-01-17,5000,0.045,"[""Reel""]",False,18-24,Female,10,4.09,0.778,21
171,Sports,YouTube,Fashion,1444,7,2025-12-06,2025-12-13,1000,0.011,"[""Post"", ""Blog"", ""Story""]",True,25-34,Female,12,3.94,0.838,12
172,DIY,TikTok,Beauty & Cosmetics,14417,33,2025-12-16,2026-01-18,50000,0.044,"[""Blog""]",False,25-34,Female,9,3.65,0.67,54
173,Sports,YouTube,Gaming,554,7,2025-11-13,2025-11-20,1000,0.036,"[""Post"", ""Reel"", ""Blog""]",False,65+,All,11,4.41,0.869,60
174,Sports,Twitter,Food & Beverage,501,9,2025-12-15,2025-12-24,5000,0.038,"[""Blog"", ""Post""]",False,25-34,Male,11,3.59,0.915,33
175,Food,Facebook,Fashion,665,13,2025-12-22,2026-01-04,10000,0.026,"[""Post""]",False,35-44,Female,8,1.98,0.909,13
176,Business,LinkedIn,Travel & Tourism,898,7,2026-02-03,2026-02-10,50000,0.031,"[""Story"", ""Reel"", ""Video"", ""Blog"", ""Post""]",False,18-24,All,7,4.6,0.913,7
177,Photography,Facebook,Finance,1032,10,2025-11-22,2025-12-02,10000,0.037,"[""Story""]",False,25-34,Female,9,2.87,0.737,70
178,Travel,TikTok,Food & Beverage,559,7,2026-01-20,2026-01-27,1000,0.022,"[""Blog"", ""Video""]",False,25-34,All,12,3.18,0.59,43
179,DIY,Instagram,Health & Wellness,1413,41,2025-12-12,2026-01-22,50000,0.045,"[""Story""]",True,65+,Male,15,3.06,0.668,6
180,Beauty,Twitter,Health & Wellness,3408,19,2026-01-03,2026-01-22,1000,0.04,"[""Post"", ""Reel"", ""Story""]",False,55-64,Male,7,2.8,0.941,66
181,Parenting,YouTube,Sports,597,30,2025-11-24,2025-12-24,5000,0.035,"[""Reel""]",False,35-44,All,7,3.62,0.759,37
182,Food,LinkedIn,Home & Garden,830,17,2025-11-28,2025-12-15,50000,0.039,"[""Story""]",False,13-17,Female,12,3.64,0.682,35
183,Entertainment,Facebook,Technology,1549,21,2025-12-06,2025-12-27,5000,0.016,"[""Reel"", ""Blog"", ""Video""]",False,18-24,Male,10,2.71,0.677,34
184,Fashion,LinkedIn,Education,1159,40,2026-01-08,2026-02-17,10000,0.035,"[""Post""]",True,18-24,Female,10,3.7,0.689,30
185,Health,TikTok,Home & Garden,546,42,2026-01-02,2026-02-13,10000,0.02,"[""Story"", ""Video""]",False,45-54,All,12,2.43,0.937,52
186,Health,YouTube,Beauty & Cosmetics,660,10,2026-01-16,2026-01-26,1000,0.03,"[""Story""]",False,55-64,Male,9,4.68,0.822,76
187,Fitness,TikTok,Automotive,1929,37,2026-02-03,2026-03-12,5000,0.021,"[""Video"", ""Post""]",False,35-44,Female,10,4.16,0.713,36
188,DIY,Twitter,Fashion,1235,7,2025-12-31,2026-01-07,10000,0.011,"[""Post"", ""Video"", ""Reel""]",False,55-64,Female,10,3.68,0.856,54
189,Lifestyle,LinkedIn,Finance,2628,18,2025-12-19,2026-01-06,1000,0.013,"[""Reel"", ""Post"", ""Video"", ""Blog"", ""Story""]",False,45-54,All,7,2.76,0.506,33
190,Beauty,Twitter,Health & Wellness,2813,37,2025-12-08,2026-01-14,10000,0.013,"[""Post"", ""Video"", ""Blog""]",False,65+,Female,6,3.59,0.919,44
191,Entertainment,Instagram,Health & Wellness,579,13,2025-12-08,2025-12-21,1000,0.019,"[""Blog"", ""Post""]",True,13-17,Male,9,2.78,0.956,10
192,Food,TikTok,E-commerce,2881,12,2026-02-03,2026-02-15,50000,0.047,"[""Story"", ""Blog"", ""Post""]",True,35-44,Male,14,2.96,0.854,13
193,Fashion,TikTok,Gaming,2804,54,2026-01-04,2026-02-27,50000,0.035,"[""Post"", ""Story"", ""Video""]",False,18-24,All,9,2.52,0.813,23
194,Photography,Facebook,Entertainment,1922,27,2026-01-09,2026-02-05,10000,0.031,"[""Blog""]",False,18-24,All,9,3.41,0.857,15
195,Technology,Instagram,Home & Garden,525,31,2026-02-03,2026-03-06,5000,0.03,"[""Story"", ""Post"", ""Reel"", ""Blog""]",False,13-17,Female,11,4.64,0.947,36
196,Photography,Facebook,Beauty & Cosmetics,1887,61,2026-01-22,2026-03-24,1000,0.016,"[""Story"", ""Reel"", ""Post"", ""Blog""]",True,45-54,Female,11,4.1,0.838,23
197,Health,Facebook,Travel & Tourism,2053,13,2026-01-13,2026-01-26,10000,0.044,"[""Video"", ""Reel""]",False,18-24,Male,9,4.61,0.857,36
198,Beauty,LinkedIn,Fashion,741,12,2025-11-18,2025-11-30,1000,0.038,"[""Reel"", ""Post""]",False,25-34,Female,3,2.58,0.886,47
199,Technology,TikTok,Entertainment,504,46,2026-01-11,2026-02-26,5000,0.047,"[""Post""]",False,55-64,Female,8,3.56,0.671,25
200,Lifestyle,Twitter,Technology,597,63,2025-11-30,2026-02-01,5000,0.03,"[""Story"", ""Video""]",False,13-17,All,18,4.78,0.866,47
201,Finance,Facebook,Health & Wellness,599,9,2026-01-18,2026-01-27,1000,0.04,"[""Story"", ""Reel"", ""Video""]",True,45-54,All,12,3.56,0.907,16
202,Photography,TikTok,Finance,1364,33,2026-02-10,2026-03-15,1000,0.047,"[""Reel"", ""Video""]",False,55-64,Female,12,3.99,0.874,12
203,Travel,Twitter,Real Estate,955,9,2026-01-09,2026-01-18,1000,0.031,"[""Blog"", ""Story""]",False,45-54,Male,13,4.71,0.8,14
204,Fashion,TikTok,Health & Wellness,701,49,2025-12-09,2026-01-27,1000,0.041,"[""Video"", ""Blog"", ""Reel"", ""Story""]",False,55-64,All,10,2.76,0.883,71
205,Pets,YouTube,Entertainment,1617,43,2025-12-24,2026-02-05,10000,0.017,"[""Video"", ""Blog"", ""Post""]",False,35-44,Female,10,3.9,0.679,13
206,Gaming,Instagram,Health & Wellness,540,50,2026-01-03,2026-02-22,1000,0.023,"[""Blog"", ""Story"", ""Reel"", ""Video""]",True,55-64,All,13,3.42,0.815,42
207,Pets,Instagram,Health & Wellness,907,11,2026-01-20,2026-01-31,10000,0.035,"[""Post"", ""Reel""]",True,65+,Male,14,1.71,0.68,7
208,DIY,Instagram,Food & Beverage,1005,63,2026-01-07,2026-03-11,1000,0.018,"[""Reel"", ""Video"", ""Blog"", ""Post""]",False,65+,Male,14,3.34,0.864,7
209,Parenting,TikTok,Gaming,1062,52,2026-01-12,2026-03-05,5000,0.041,"[""Blog"", ""Video"", ""Reel""]",False,55-64,Female,12,2.95,0.727,63
210,Art,LinkedIn,E-commerce,5650,17,2026-02-02,2026-02-19,5000,0.018,"[""Blog"", ""Video"", ""Post""]",True,25-34,Female,11,4.18,0.757,17
211,Entertainment,Twitter,E-commerce,5327,17,2026-01-24,2026-02-10,100000,0.043,"[""Video"", ""Reel"", ""Post""]",False,65+,Male,7,4.64,0.534,57
212,Fitness,Instagram,Fashion,1500,47,2025-12-22,2026-02-07,1000,0.011,"[""Blog"", ""Reel""]",True,18-24,Female,7,3.82,0.877,39
213,Food,LinkedIn,Technology,1785,54,2026-01-12,2026-03-07,1000,0.019,"[""Video"", ""Reel"", ""Blog""]",False,25-34,Male,6,4.75,0.769,41
214,Parenting,Instagram,Home & Garden,2828,22,2025-12-06,2025-12-28,10000,0.029,"[""Story""]",False,65+,Female,10,3.83,0.906,34
215,Finance,Facebook,Beauty & Cosmetics,514,34,2025-11-28,2026-01-01,50000,0.035,"[""Post"", ""Reel""]",False,65+,All,6,3.75,0.927,26
216,Lifestyle,TikTok,Entertainment,550,9,2026-02-03,2026-02-12,10000,0.014,"[""Reel"", ""Story""]",False,25-34,Male,20,2.57,0.739,43
217,Music,LinkedIn,Food & Beverage,4053,19,2026-02-06,2026-02-25,10000,0.031,"[""Video"", ""Blog"", ""Reel""]",True,45-54,Female,11,3.59,0.681,16
218,Beauty,Twitter,Real Estate,1459,43,2026-01-03,2026-02-15,1000,0.03,"[""Video"", ""Reel"", ""Story""]",False,35-44,Male,7,4.13,0.919,75
219,Business,TikTok,Education,547,24,2026-01-27,2026-02-20,5000,0.023,"[""Reel"", ""Story""]",False,25-34,Male,13,3.32,0.715,18
220,Food,YouTube,Health & Wellness,3315,38,2025-11-17,2025-12-25,1000,0.017,"[""Blog"", ""Reel"", ""Story""]",True,35-44,All,11,3.87,0.92,17
221,Beauty,Instagram,Automotive,740,11,2026-01-31,2026-02-11,10000,0.027,"[""Video"", ""Reel""]",True,65+,Male,7,3.89,0.832,62
222,Food,Twitter,Travel & Tourism,3247,23,2025-11-17,2025-12-10,10000,0.031,"[""Story"", ""Reel""]",False,45-54,All,9,3.0,0.843,23
223,Art,TikTok,Home & Garden,6888,49,2025-12-12,2026-01-30,1000,0.011,"[""Story"", ""Blog""]",False,65+,All,6,4.46,0.853,14
224,Health,Twitter,Beauty & Cosmetics,2746,38,2025-12-09,2026-01-16,50000,0.025,"[""Blog"", ""Post"", ""Video""]",True,13-17,Male,6,3.66,0.815,56
225,Parenting,TikTok,Beauty & Cosmetics,682,90,2025-11-13,2026-02-11,10000,0.022,"[""Post"", ""Video"", ""Blog"", ""Reel""]",True,45-54,Female,7,4.49,0.92,44
226,Fitness,TikTok,Travel & Tourism,2097,43,2025-12-25,2026-02-06,1000,0.014,"[""Post""]",True,18-24,Female,17,3.58,0.879,33
227,Technology,Twitter,Travel & Tourism,2365,38,2025-12-07,2026-01-14,10000,0.034,"[""Reel"", ""Video""]",True,25-34,Male,11,4.81,0.818,28
228,Pets,TikTok,Fashion,1248,20,2025-12-31,2026-01-20,1000,0.015,"[""Story"", ""Video""]",True,35-44,All,9,2.78,0.933,112
229,Lifestyle,TikTok,Technology,1492,19,2026-01-14,2026-02-02,10000,0.02,"[""Blog"", ""Reel""]",False,35-44,Male,7,3.23,0.758,11
230,Sports,YouTube,Real Estate,11572,50,2025-11-27,2026-01-16,10000,0.044,"[""Video"", ""Story"", ""Post"", ""Blog""]",False,13-17,All,11,3.66,0.896,30
231,Finance,YouTube,E-commerce,2891,34,2025-11-25,2025-12-29,5000,0.01,"[""Video"", ""Story"", ""Post""]",False,25-34,Female,8,3.65,0.932,51
232,Fitness,Instagram,Education,1562,46,2025-11-22,2026-01-07,5000,0.01,"[""Blog"", ""Video"", ""Reel""]",False,35-44,Male,9,4.08,0.947,13
233,Entertainment,YouTube,Education,2025,90,2025-12-06,2026-03-06,10000,0.012,"[""Story"", ""Video""]",False,25-34,All,12,1.79,0.885,5
234,Travel,LinkedIn,Food & Beverage,546,14,2025-11-21,2025-12-05,10000,0.02,"[""Blog"", ""Post"", ""Story""]",True,13-17,All,13,2.45,0.749,32
235,Photography,Instagram,Finance,702,27,2026-01-23,2026-02-19,1000,0.044,"[""Post""]",True,65+,Female,6,4.59,0.735,39
236,Beauty,YouTube,Food & Beverage,570,9,2025-12-26,2026-01-04,5000,0.035,"[""Story"", ""Post"", ""Reel"", ""Blog""]",False,25-34,Female,9,2.76,0.787,11
237,Fitness,Facebook,Automotive,546,48,2025-12-11,2026-01-28,1000,0.017,"[""Reel""]",False,18-24,Female,7,4.38,0.98,137
238,Art,Instagram,Automotive,1005,72,2025-12-08,2026-02-18,5000,0.011,"[""Story"", ""Post""]",True,55-64,All,9,4.3,0.761,21
239,Travel,Instagram,Food & Beverage,654,14,2026-02-01,2026-02-15,50000,0.015,"[""Video"", ""Post""]",False,55-64,Male,11,3.72,0.809,63
240,Fitness,Instagram,Travel & Tourism,2076,70,2026-01-17,2026-03-28,1000,0.029,"[""Story"", ""Video"", ""Blog""]",False,55-64,All,9,3.09,0.721,80
241,Art,Twitter,Finance,1562,20,2025-11-18,2025-12-08,5000,0.025,"[""Video"", ""Blog""]",True,18-24,Female,5,3.88,0.924,62
242,Education,Twitter,Entertainment,3533,37,2025-11-26,2026-01-02,50000,0.011,"[""Reel"", ""Blog"", ""Story"", ""Video""]",False,25-34,All,11,2.5,0.767,9
243,Beauty,YouTube,Beauty & Cosmetics,1056,48,2026-01-06,2026-02-23,100000,0.012,"[""Blog"", ""Post"", ""Reel"", ""Story"", ""Video""]",False,18-24,Female,7,4.39,0.683,32
244,Gaming,Instagram,Home & Garden,727,20,2025-12-30,2026-01-19,5000,0.045,"[""Post"", ""Story""]",False,35-44,All,11,3.05,0.577,42
245,Travel,Facebook,Health & Wellness,546,39,2026-01-05,2026-02-13,1000,0.045,"[""Reel"", ""Story"", ""Post""]",True,65+,Male,8,3.71,0.963,41
246,Pets,Facebook,Real Estate,989,31,2025-11-30,2025-12-31,5000,0.048,"[""Story"", ""Blog"", ""Reel""]",False,18-24,Male,9,2.91,0.797,113
247,Fitness,YouTube,Health & Wellness,867,29,2026-01-15,2026-02-13,100000,0.022,"[""Post"", ""Reel"", ""Video"", ""Story""]",False,25-34,All,6,3.92,0.928,34
248,Fashion,Twitter,E-commerce,1110,16,2026-01-03,2026-01-19,5000,0.032,"[""Story"", ""Video""]",False,25-34,Male,8,2.06,0.907,11
249,Art,YouTube,Gaming,13044,17,2026-01-13,2026-01-30,10000,0.04,"[""Video""]",True,13-17,Female,11,2.35,0.631,12
250,Entertainment,TikTok,Real Estate,553,8,2025-12-14,2025-12-22,50000,0.039,"[""Post"", ""Reel""]",False,55-64,Male,10,2.85,0.873,111
251,Sports,TikTok,Sports,2024,36,2026-01-05,2026-02-10,1000,0.03,"[""Blog"", ""Video"", ""Story"", ""Post""]",False,13-17,Female,13,3.4,0.839,19
252,Sports,Facebook,Food & Beverage,1271,90,2026-02-05,2026-05-06,10000,0.022,"[""Reel""]",False,55-64,Male,5,2.65,0.622,28
253,Entertainment,LinkedIn,Home & Garden,777,7,2025-12-05,2025-12-12,10000,0.031,"[""Blog"", ""Video"", ""Post""]",True,13-17,Male,10,2.02,0.923,7
254,DIY,TikTok,E-commerce,3513,8,2025-12-17,2025-12-25,50000,0.042,"[""Video"", ""Reel"", ""Story"", ""Post"", ""Blog""]",True,18-24,All,9,4.25,0.659,21
255,Beauty,YouTube,Food & Beverage,588,18,2025-12-06,2025-12-24,10000,0.033,"[""Reel"", ""Story""]",False,35-44,Female,12,2.97,0.926,8
256,Gaming,YouTube,Health & Wellness,807,7,2026-01-11,2026-01-18,10000,0.013,"[""Blog"", ""Story"", ""Reel""]",False,25-34,All,9,3.08,0.814,50
257,Pets,Facebook,Home & Garden,508,7,2025-12-22,2025-12-29,5000,0.019,"[""Post"", ""Reel"", ""Video"", ""Story"", ""Blog""]",False,35-44,All,7,3.68,0.743,50
258,Education,Facebook,Travel & Tourism,2026,32,2025-12-09,2026-01-10,1000,0.046,"[""Post""]",True,55-64,All,9,4.48,0.703,76
259,DIY,TikTok,Health & Wellness,614,39,2026-02-07,2026-03-18,50000,0.017,"[""Video""]",False,55-64,Female,16,3.86,0.851,53
260,Sports,Twitter,Beauty & Cosmetics,1511,7,2026-01-26,2026-02-02,5000,0.018,"[""Reel"", ""Story""]",True,18-24,All,10,2.36,0.831,33
261,Fashion,Instagram,Beauty & Cosmetics,3167,12,2025-12-06,2025-12-18,5000,0.024,"[""Post"", ""Reel""]",False,18-24,Female,5,2.05,0.662,8
262,Technology,LinkedIn,Education,1953,39,2026-01-04,2026-02-12,50000,0.047,"[""Video"", ""Blog""]",True,45-54,Female,11,4.14,0.751,23
263,Education,TikTok,Finance,583,59,2025-12-19,2026-02-16,5000,0.044,"[""Post"", ""Blog""]",False,45-54,All,11,2.26,0.814,2
264,Business,Twitter,Travel & Tourism,978,7,2026-01-24,2026-01-31,1000,0.045,"[""Reel"", ""Post"", ""Video""]",False,55-64,Female,8,4.83,0.837,39
265,Health,Twitter,E-commerce,682,31,2025-12-13,2026-01-13,1000,0.014,"[""Blog""]",True,55-64,Male,14,3.93,0.732,43
266,Art,Twitter,Technology,1515,81,2026-01-31,2026-04-22,5000,0.028,"[""Reel"", ""Post"", ""Blog""]",False,18-24,All,10,3.08,0.915,76
267,Fashion,Instagram,Gaming,660,39,2025-12-30,2026-02-07,1000,0.044,"[""Reel"", ""Post"", ""Story""]",False,35-44,All,6,2.39,0.844,43
268,Beauty,LinkedIn,Finance,1015,28,2026-01-28,2026-02-25,5000,0.038,"[""Story"", ""Reel"", ""Video""]",True,65+,Female,11,2.2,0.909,22
269,Beauty,LinkedIn,Food & Beverage,1998,11,2025-11-23,2025-12-04,1000,0.037,"[""Post"", ""Video"", ""Blog"", ""Reel"", ""Story""]",True,13-17,All,10,4.73,0.977,24
270,Business,Facebook,Travel & Tourism,6585,23,2025-12-11,2026-01-03,1000,0.013,"[""Story"", ""Post"", ""Blog"", ""Reel""]",False,25-34,Female,8,1.74,0.643,29
271,Education,YouTube,Finance,1216,44,2026-02-05,2026-03-21,1000,0.014,"[""Reel"", ""Blog"", ""Video""]",False,18-24,All,21,2.14,0.853,83
272,Parenting,LinkedIn,Home & Garden,1302,56,2025-11-14,2026-01-09,5000,0.049,"[""Story""]",False,65+,Male,9,4.45,0.783,61
273,Pets,Twitter,Finance,882,15,2026-02-04,2026-02-19,100000,0.012,"[""Blog"", ""Reel"", ""Post""]",True,25-34,All,17,3.06,0.652,38
274,Beauty,Twitter,Home & Garden,828,48,2026-01-13,2026-03-02,5000,0.019,"[""Video"", ""Post"", ""Story""]",True,25-34,All,8,3.37,0.652,40
275,Entertainment,Instagram,Real Estate,742,21,2025-11-23,2025-12-14,1000,0.035,"[""Reel"", ""Blog""]",False,65+,Female,9,3.85,0.638,13
276,Art,Instagram,Sports,1447,15,2026-02-03,2026-02-18,10000,0.037,"[""Video"", ""Blog""]",True,45-54,All,7,4.14,0.917,20
277,Sports,Instagram,Travel & Tourism,4796,30,2025-11-27,2025-12-27,1000,0.039,"[""Story"", ""Video""]",False,55-64,Male,15,3.08,0.641,23
278,Health,TikTok,Entertainment,1366,31,2026-02-08,2026-03-11,50000,0.038,"[""Post""]",True,25-34,All,14,3.49,0.652,25
279,Finance,TikTok,Fashion,1089,42,2025-11-26,2026-01-07,10000,0.021,"[""Video"", ""Post""]",False,65+,Male,19,4.4,0.589,60
280,Lifestyle,YouTube,Travel & Tourism,948,7,2025-12-26,2026-01-02,1000,0.05,"[""Reel"", ""Video"", ""Post"", ""Blog""]",False,18-24,Female,9,4.35,0.66,5
281,Finance,Instagram,Education,779,7,2025-12-23,2025-12-30,5000,0.013,"[""Story"", ""Reel"", ""Blog"", ""Video""]",True,13-17,All,14,2.92,0.893,69
282,Technology,Instagram,Technology,592,41,2025-12-12,2026-01-22,50000,0.04,"[""Video"", ""Blog"", ""Reel"", ""Story""]",False,45-54,All,14,2.94,0.563,96
283,Health,Facebook,Finance,572,27,2025-11-23,2025-12-20,10000,0.032,"[""Blog""]",False,25-34,All,13,4.8,0.856,48
284,Business,Facebook,Gaming,2741,58,2025-12-03,2026-01-30,10000,0.043,"[""Blog""]",False,55-64,All,6,4.46,0.81,64
285,Art,LinkedIn,Food & Beverage,508,7,2026-02-04,2026-02-11,1000,0.047,"[""Post"", ""Video"", ""Blog""]",False,13-17,Female,16,4.14,0.734,54
286,Food,Twitter,Automotive,4552,19,2026-01-18,2026-02-06,10000,0.033,"[""Post"", ""Reel"", ""Video""]",False,18-24,Female,11,4.91,0.589,17
287,DIY,YouTube,Technology,2310,56,2025-12-10,2026-02-04,100000,0.043,"[""Reel""]",False,65+,All,15,4.39,0.889,34
288,Fitness,Twitter,Beauty & Cosmetics,591,7,2025-12-12,2025-12-19,1000,0.038,"[""Story""]",False,18-24,Male,7,3.56,0.727,40
289,Gaming,YouTube,Finance,956,19,2026-01-01,2026-01-20,10000,0.014,"[""Reel"", ""Video""]",True,45-54,All,14,1.46,0.694,43
290,Fashion,Instagram,Finance,1886,38,2025-12-27,2026-02-03,50000,0.035,"[""Video"", ""Story"", ""Post""]",True,65+,All,7,4.71,0.784,16
291,Fitness,Facebook,Sports,3017,50,2025-11-21,2026-01-10,5000,0.014,"[""Blog"", ""Video""]",False,18-24,Female,8,4.74,0.86,29
292,Fashion,Facebook,Health & Wellness,1535,17,2026-02-03,2026-02-20,10000,0.043,"[""Reel"", ""Story"", ""Video""]",True,13-17,Female,13,2.92,0.724,143
293,Technology,YouTube,Food & Beverage,1469,8,2025-12-13,2025-12-21,10000,0.036,"[""Post"", ""Video"", ""Blog""]",False,25-34,Female,10,3.0,0.899,11
294,Business,YouTube,Automotive,1569,17,2026-01-01,2026-01-18,5000,0.04,"[""Reel"", ""Video"", ""Story""]",False,25-34,Female,15,3.91,0.666,66
295,Photography,LinkedIn,Beauty & Cosmetics,512,7,2025-11-13,2025-11-20,10000,0.038,"[""Story"", ""Reel""]",False,65+,Male,11,3.37,0.803,86
296,Fashion,TikTok,Home & Garden,22781,16,2026-02-09,2026-02-25,5000,0.045,"[""Post"", ""Blog""]",False,18-24,All,9,3.68,0.779,17
297,Food,Twitter,Food & Beverage,536,16,2026-01-19,2026-02-04,5000,0.019,"[""Post"", ""Story"", ""Blog"", ""Video""]",True,65+,All,7,3.35,0.775,14
298,Food,LinkedIn,Finance,1029,26,2026-01-16,2026-02-11,10000,0.029,"[""Reel""]",False,65+,All,9,3.72,0.815,13
299,Health,YouTube,Real Estate,825,41,2025-11-20,2025-12-31,50000,0.042,"[""Reel"", ""Story""]",False,55-64,All,16,4.39,0.899,18
300,Lifestyle,TikTok,Sports,3829,52,2026-01-08,2026-03-01,10000,0.012,"[""Video"", ""Post""]",True,13-17,All,9,3.02,0.744,45
301,Parenting,LinkedIn,Gaming,536,30,2026-02-01,2026-03-03,10000,0.038,"[""Story"", ""Post"", ""Video""]",False,65+,All,17,4.52,0.909,41
302,Fashion,LinkedIn,Sports,629,15,2025-12-11,2025-12-26,50000,0.039,"[""Video"", ""Reel"", ""Blog"", ""Story""]",False,18-24,All,8,2.65,0.764,17
303,Fitness,Facebook,Health & Wellness,686,38,2026-01-13,2026-02-20,10000,0.05,"[""Story""]",True,55-64,All,15,3.34,0.81,31
304,Fitness,LinkedIn,Fashion,670,32,2025-11-28,2025-12-30,10000,0.05,"[""Post""]",True,55-64,Male,6,3.21,0.826,17
305,Parenting,Instagram,Finance,1193,38,2026-01-18,2026-02-25,5000,0.024,"[""Video"", ""Post"", ""Blog""]",False,55-64,Female,12,4.14,0.766,35
306,Art,Twitter,Entertainment,3899,7,2025-12-13,2025-12-20,1000,0.029,"[""Story"", ""Video""]",False,55-64,All,5,2.44,0.883,38
307,Photography,TikTok,Finance,538,29,2025-12-31,2026-01-29,50000,0.039,"[""Story"", ""Post"", ""Reel""]",False,18-24,Male,9,3.34,0.643,87
308,Art,TikTok,Travel & Tourism,2740,12,2026-01-19,2026-01-31,1000,0.037,"[""Blog"", ""Reel""]",True,25-34,Male,7,4.27,0.943,10
309,Travel,YouTube,Automotive,2032,34,2026-02-06,2026-03-12,5000,0.02,"[""Video"", ""Post""]",True,55-64,Male,12,3.99,0.839,20
310,Photography,TikTok,E-commerce,2476,61,2025-12-29,2026-02-28,1000,0.028,"[""Story"", ""Video"", ""Blog""]",True,18-24,Female,7,3.38,0.774,11
311,Travel,LinkedIn,Real Estate,824,72,2025-12-20,2026-03-02,10000,0.017,"[""Post"", ""Story"", ""Blog""]",False,55-64,Female,8,2.38,0.639,5
312,Education,YouTube,Sports,871,66,2025-12-13,2026-02-17,1000,0.026,"[""Video"", ""Reel"", ""Story"", ""Blog""]",False,65+,Male,10,4.46,0.837,54
313,DIY,LinkedIn,Health & Wellness,659,54,2026-02-05,2026-03-31,5000,0.013,"[""Post"", ""Story"", ""Blog""]",False,25-34,Female,11,3.9,0.765,51
314,Parenting,Twitter,Education,4234,12,2026-01-28,2026-02-09,5000,0.038,"[""Post"", ""Video"", ""Blog""]",False,18-24,All,12,2.83,0.982,15
315,Health,TikTok,Technology,1111,20,2025-11-26,2025-12-16,10000,0.033,"[""Reel"", ""Blog""]",False,65+,All,16,4.59,0.675,25
316,Photography,Instagram,Education,8101,45,2025-12-07,2026-01-21,5000,0.03,"[""Reel""]",False,18-24,All,10,2.79,0.841,28
317,Photography,Facebook,Food & Beverage,801,32,2026-01-14,2026-02-15,5000,0.031,"[""Blog""]",False,45-54,Male,11,4.9,0.783,33
318,Fashion,LinkedIn,Fashion,850,13,2025-12-25,2026-01-07,50000,0.043,"[""Reel"", ""Post"", ""Story"", ""Blog""]",False,35-44,Female,9,4.76,0.793,32
319,Art,TikTok,Travel & Tourism,970,34,2025-12-20,2026-01-23,1000,0.023,"[""Post"", ""Story""]",True,35-44,All,18,4.13,0.937,2
320,Fitness,Twitter,Sports,540,83,2026-02-01,2026-04-25,50000,0.039,"[""Reel""]",True,35-44,Female,12,4.62,0.883,7
321,Finance,YouTube,Education,1477,16,2026-01-11,2026-01-27,10000,0.048,"[""Story"", ""Blog"", ""Reel""]",False,65+,Female,8,3.9,0.721,10
322,Gaming,Facebook,Automotive,853,41,2025-11-17,2025-12-28,5000,0.015,"[""Reel"", ""Blog"", ""Video"", ""Post""]",False,65+,Male,9,4.91,0.791,45
323,DIY,TikTok,Education,1313,90,2025-12-31,2026-03-31,50000,0.037,"[""Reel"", ""Blog"", ""Post""]",False,55-64,All,4,2.92,0.973,43
324,Music,LinkedIn,Sports,4084,35,2025-12-16,2026-01-20,1000,0.029,"[""Reel"", ""Video"", ""Story"", ""Blog""]",False,65+,Female,11,4.2,0.795,38
325,Fitness,LinkedIn,Home & Garden,1139,21,2026-01-14,2026-02-04,1000,0.048,"[""Story""]",False,45-54,All,9,4.19,0.835,32
326,Art,TikTok,Automotive,6922,34,2026-02-05,2026-03-11,100000,0.028,"[""Reel""]",False,13-17,All,8,3.29,0.568,33
327,Beauty,LinkedIn,Home & Garden,803,13,2025-11-23,2025-12-06,5000,0.021,"[""Blog"", ""Post"", ""Reel""]",False,25-34,All,9,4.57,0.947,30
328,Finance,LinkedIn,Entertainment,1057,12,2026-01-24,2026-02-05,5000,0.043,"[""Video"", ""Story"", ""Post""]",False,18-24,All,15,3.56,0.906,42
329,Finance,Facebook,Gaming,527,41,2025-12-09,2026-01-19,10000,0.035,"[""Story"", ""Video""]",False,65+,Male,11,4.0,0.529,79
330,Gaming,Facebook,Gaming,3062,8,2026-01-12,2026-01-20,5000,0.03,"[""Reel"", ""Post""]",False,18-24,All,7,3.58,0.838,4
331,Entertainment,Instagram,Entertainment,8203,29,2026-01-16,2026-02-14,5000,0.022,"[""Video"", ""Post""]",False,45-54,Female,10,3.92,0.836,18
332,Lifestyle,Twitter,E-commerce,681,44,2025-11-13,2025-12-27,1000,0.036,"[""Blog"", ""Video"", ""Reel""]",False,13-17,Female,8,3.81,0.84,18
